symbol,date,adjclose,close,high,low,open,volume
CMI,2008-11-10 05:30:00.0,19.196967,22.440001,26.5,21.9,25.85,5525000.0
CMI,2003-05-23 05:30:00.0,6.265368,31.6,31.799999,30.65,30.91,3326000.0
CMI,2000-09-05 05:30:00.0,6.608858,36.25,36.75,33.5,34.875,1208000.0
KIM,2015-09-09 05:30:00.0,21.463626,22.26,22.870001,22.219999,22.82,2743600.0
KIM,2014-08-21 05:30:00.0,21.850579,23.57,23.75,23.559999,23.68,1561900.0
KIM,2013-03-20 05:30:00.0,19.368564,22.209999,22.209999,21.950001,22.07,2223400.0
KIM,2010-06-16 05:30:00.0,11.663409,15.0,15.25,14.92,15.14,4889400.0
KIM,2009-10-26 05:30:00.0,10.29513,13.53,14.2,13.46,13.73,6195800.0
KIM,2007-10-11 05:30:00.0,30.172233,45.740002,46.610001,45.610001,46.32,1360700.0
PX,2014-01-09 05:30:00.0,123.524093,131.0,131.220001,130.529999,131.0,1665000.0
PX,2013-08-20 05:30:00.0,109.668272,117.470001,117.82,116.68,117.300003,748500.0
PX,2011-03-24 05:30:00.0,88.735607,99.550003,99.870003,98.800003,99.190002,967600.0
PX,2010-03-16 05:30:00.0,70.352609,80.589996,80.599998,79.57,79.800003,1965300.0
PX,2009-07-23 05:30:00.0,65.531505,76.279999,76.970001,73.660004,74.269997,2675600.0
PX,2008-11-04 05:30:00.0,57.30954,68.010002,68.300003,64.260002,64.860001,3075700.0
EMR,2015-03-18 05:30:00.0,53.728082,56.779999,57.09,55.02,55.540001,5922100.0
EMR,2012-12-28 05:30:00.0,46.351145,52.139999,52.759998,52.080002,52.32,2028100.0
EMR,2011-04-19 05:30:00.0,47.78846,56.73,56.880001,56.18,56.799999,4498600.0
EMR,2007-09-25 05:30:00.0,38.799361,51.02,51.200001,49.68,49.849998,2756800.0
EMR,2006-08-07 05:30:00.0,29.839823,80.769997,81.239998,80.290001,80.5,2399600.0
EMR,2005-11-17 05:30:00.0,26.650073,72.889999,72.889999,72.010002,72.150002,2396600.0
PRU,2016-02-26 05:30:00.0,66.387259,66.989998,68.269997,66.559998,66.830002,3145100.0
PRU,2016-01-11 05:30:00.0,71.469677,72.889999,73.830002,71.739998,73.419998,2810100.0
PRU,2013-09-16 05:30:00.0,74.675432,80.910004,81.269997,80.160004,80.730003,1969900.0
PRU,2007-09-11 05:30:00.0,68.701355,87.559998,87.860001,86.0,86.220001,2258600.0
DLPH,2014-08-07 05:30:00.0,65.125502,67.309998,68.449997,67.160004,68.300003,1526900.0
DLPH,2013-10-31 05:30:00.0,54.957866,57.200001,57.57,56.349998,56.41,1162800.0
MO,2015-01-26 05:30:00.0,51.332964,54.439999,54.459999,53.849998,54.209999,6149600.0
MO,2014-04-14 05:30:00.0,34.875286,38.25,38.259998,37.740002,37.880001,6864400.0
MO,2012-02-14 05:30:00.0,23.744111,29.27,29.299999,29.07,29.219999,8737300.0
MO,2010-08-11 05:30:00.0,16.644873,22.440001,22.68,22.360001,22.379999,1.36367E7
MO,2010-06-11 05:30:00.0,14.894342,20.08,20.1,19.68,19.9,2.25305E7
MO,2010-06-08 05:30:00.0,14.725274,20.200001,20.27,19.82,19.93,2.71614E7
MO,2006-09-07 05:30:00.0,11.196026,82.120003,82.959999,81.860001,82.75,9175800.0
MO,2005-03-02 05:30:00.0,8.40933,65.860001,66.050003,65.690002,66.0,5223300.0
A,2009-03-18 05:30:00.0,9.928297,14.530001,14.939993,14.290007,14.449994,5001900.0
A,2003-04-29 05:30:00.0,10.371861,16.110007,16.229997,15.549996,15.879994,2460800.0
CHRW,2014-05-28 05:30:00.0,56.664494,59.709999,59.98,59.130001,59.380001,1451100.0
CHRW,2010-07-20 05:30:00.0,51.306271,58.650002,58.709999,57.009998,57.52,1178500.0
LM,2003-07-03 05:30:00.0,37.219388,66.75,67.150005,66.709997,66.799994,337800.0
URI,2013-04-30 05:30:00.0,52.610001,52.610001,53.099998,51.41,52.09,1958400.0
URI,2012-02-09 05:30:00.0,40.759998,40.759998,41.900002,40.240002,41.77,2544000.0
URI,2011-09-07 05:30:00.0,17.25,17.25,17.75,15.9,16.040001,3951500.0
URI,2009-10-23 05:30:00.0,10.56,10.56,11.14,10.45,11.07,595300.0
URI,2006-03-27 05:30:00.0,32.200001,32.200001,32.48,32.049999,32.049999,453400.0
MRK,2016-08-15 05:30:00.0,63.32,63.32,63.75,63.209999,63.349998,6643700.0
MRK,2015-02-02 05:30:00.0,57.930844,60.880001,60.93,59.779999,60.5,9266700.0
MRK,2007-10-17 05:30:00.0,37.666173,53.419998,53.5,52.77,53.25,1.08051E7
DOW,2015-08-05 05:30:00.0,45.416696,47.130001,47.580002,46.849998,47.279999,5034700.0
DOW,2008-09-16 05:30:00.0,26.825506,35.459999,35.549999,34.110001,34.990002,1.27091E7
DOW,2005-01-05 05:30:00.0,31.892023,47.900002,48.950001,47.549999,48.5,3041300.0
DOW,2001-04-24 05:30:00.0,19.439743,33.790001,34.450001,33.450001,34.0,2870500.0
DOW,2000-10-11 05:30:00.0,14.337162,25.25,26.1875,25.1875,25.75,3509400.0
EIX,2011-06-20 05:30:00.0,33.76414,39.240002,39.299999,38.93,39.299999,1931500.0
MMM,2015-10-02 05:30:00.0,140.310479,143.199997,143.300003,138.570007,139.080002,3064400.0
MMM,2012-11-05 05:30:00.0,81.671609,89.599998,89.839996,88.080002,88.080002,2387800.0
MMM,2009-07-08 05:30:00.0,49.42793,59.02,59.25,57.810001,58.869999,6101500.0
MMM,2009-04-03 05:30:00.0,43.263724,52.110001,52.490002,51.25,52.23,4931100.0
MMM,2005-03-11 05:30:00.0,64.17964,85.629997,86.989998,85.510002,86.650002,2396200.0
MMM,2004-04-21 05:30:00.0,61.77656,83.949997,84.379997,82.900002,83.199997,2185900.0
MMM,2002-10-25 05:30:00.0,45.665096,127.730003,127.800003,124.900002,125.260002,4409600.0
MMM,2002-01-22 05:30:00.0,37.473674,106.419998,108.830002,105.849998,107.650002,4692200.0
EW,2013-05-08 05:30:00.0,32.724998,65.449997,65.5,63.610001,64.0,3210600.0
EW,2012-07-19 05:30:00.0,51.41,102.82,103.529999,102.150002,102.360001,1216000.0
EW,2008-06-11 05:30:00.0,14.7725,59.09,59.470001,58.73,59.0,2045600.0
EW,2007-07-26 05:30:00.0,11.615,46.459999,47.07,46.130001,46.27,3726000.0
EW,2003-01-09 05:30:00.0,6.3425,25.370001,25.77,25.209999,25.6,1158000.0
ABBV,2015-02-18 05:30:00.0,56.148767,59.240002,59.48,58.310001,59.150002,1.07817E7
CBG,2011-04-19 05:30:00.0,29.01,29.01,29.01,28.48,28.66,3523700.0
JPM,2016-08-09 05:30:00.0,65.870003,65.870003,66.279999,65.690002,66.18,1.0097E7
JPM,2012-09-13 05:30:00.0,37.084377,41.400002,41.580002,39.59,39.84,4.70186E7
JPM,2004-05-21 05:30:00.0,25.982097,36.080002,36.240002,35.869999,35.880001,7116500.0
JPM,2003-09-16 05:30:00.0,24.251742,34.599998,34.68,33.869999,33.889999,6846900.0
AKAM,2014-12-10 05:30:00.0,61.09,61.09,62.799999,61.049999,62.139999,1323400.0
AKAM,2014-06-18 05:30:00.0,61.07,61.07,61.130001,60.049999,60.580002,1652800.0
AKAM,2012-01-06 05:30:00.0,32.759998,32.759998,32.889999,32.130001,32.490002,3597800.0
AKAM,2006-06-19 05:30:00.0,30.129999,30.129999,31.35,29.9,31.09,2364500.0
AKAM,2002-12-26 05:30:00.0,1.96,1.96,2.14,1.93,2.08,493400.0
VNO,2013-01-08 05:30:00.0,66.061831,81.129999,82.120004,81.080001,81.899991,945500.0
VNO,2006-09-01 05:30:00.0,66.522292,106.289991,106.720003,105.980005,106.299997,457700.0
VNO,2004-07-28 05:30:00.0,33.020145,58.139995,58.289993,57.069998,57.559997,346300.0
VNO,2000-09-25 05:30:00.0,16.584119,37.375005,38.000001,36.937497,38.000001,294500.0
TXT,2016-03-14 05:30:00.0,33.833053,33.849998,34.07,33.610001,33.66,1652600.0
TXT,2011-08-26 05:30:00.0,15.433581,15.64,15.75,14.66,14.92,4891900.0
TXT,2011-03-23 05:30:00.0,27.0823,27.469999,27.620001,26.540001,26.780001,5203100.0
TXT,2010-08-04 05:30:00.0,21.119873,21.48,21.52,21.049999,21.09,3156600.0
EQR,2010-03-12 05:30:00.0,28.047703,38.07,38.5,37.799999,38.299999,2517800.0
EQR,2004-09-29 05:30:00.0,17.316488,30.68,30.690001,30.35,30.6,876700.0
EQR,2004-05-27 05:30:00.0,16.013708,29.200001,29.700001,28.92,29.1,986000.0
EQR,2003-11-24 05:30:00.0,15.357232,28.83,28.879999,28.57,28.75,715100.0
EQR,2002-08-29 05:30:00.0,13.638086,27.809999,28.0,27.530001,27.85,855300.0
EQR,2002-05-28 05:30:00.0,14.25212,29.5,29.5,29.02,29.309999,542500.0
TSS,2008-03-14 05:30:00.0,19.171669,21.799999,22.15,21.280001,21.809999,992700.0
TSS,2004-09-08 05:30:00.0,18.019539,23.610001,23.639999,23.309999,23.309999,71000.0
TSS,2003-01-29 05:30:00.0,10.868435,14.33,14.33,14.01,14.06,93500.0
TSS,2002-02-05 05:30:00.0,17.488949,23.15,23.66,23.0,23.66,63900.0
TSS,2001-07-27 05:30:00.0,26.372294,34.959999,35.439999,34.900002,35.439999,78600.0
TSS,2000-10-02 05:30:00.0,12.705844,16.875,17.3125,16.625,16.875,28300.0
MOS,2015-01-06 05:30:00.0,43.441966,45.549999,45.779999,44.869999,45.27,3284500.0
MOS,2010-07-09 05:30:00.0,41.598978,46.130001,46.490002,44.16,44.27,6819000.0
MOS,2004-10-06 05:30:00.0,14.882607,17.08,17.5,16.65,17.5,1361000.0
MOS,2000-07-27 05:30:00.0,11.154159,13.1875,13.4375,12.9375,13.25,264100.0
TDG,2014-06-06 05:30:00.0,170.536466,195.580002,196.929993,191.0,191.539993,1115800.0
TDG,2010-10-28 05:30:00.0,45.220724,65.82,66.18,65.25,65.970001,167900.0
TDG,2007-11-02 05:30:00.0,26.102648,44.91,45.150002,43.73,45.0,120300.0
PNW,2007-11-13 05:30:00.0,28.040701,42.57,42.68,41.700001,41.98,708000.0
PNW,2005-05-04 05:30:00.0,24.785413,42.299999,42.34,41.950001,42.169998,405200.0
PNW,2001-06-19 05:30:00.0,22.968188,47.09,47.150002,46.75,46.849998,336300.0
PNW,2000-11-09 05:30:00.0,21.120087,44.0,44.1875,42.6875,43.5,302200.0
PNW,2000-07-21 05:30:00.0,17.770355,37.6875,39.1875,37.625,37.625,344000.0
XRAY,2016-07-22 05:30:00.0,62.73,62.73,62.830002,62.32,62.709999,886400.0
XRAY,2015-10-16 05:30:00.0,56.44802,56.66,56.77,55.959999,55.990002,1099800.0
XRAY,2004-03-04 05:30:00.0,20.902162,44.700001,44.959999,43.490002,43.869999,587800.0
ATVI,2016-06-30 05:30:00.0,39.630001,39.630001,39.98,38.139999,38.23,1.5053E7
ATVI,2016-06-08 05:30:00.0,38.119999,38.119999,38.240002,37.540001,38.099998,1.12605E7
ATVI,2015-08-19 05:30:00.0,28.746072,28.98,29.34,28.76,29.209999,4980300.0
ATVI,2014-02-18 05:30:00.0,19.392176,19.940001,20.24,19.85,19.91,6435400.0
ATVI,2013-04-26 05:30:00.0,14.412841,14.82,14.86,14.67,14.75,5989900.0
ATVI,2008-10-09 05:30:00.0,10.621209,11.55,12.44,11.22,11.86,1.14492E7
ATVI,2007-08-09 05:30:00.0,8.359029,18.18,18.780001,17.969999,18.48,1.02788E7
ALL,2012-12-04 05:30:00.0,37.913843,40.580002,40.77,40.330002,40.419998,2652600.0
ALL,2007-10-25 05:30:00.0,41.393204,52.349998,53.400002,51.830002,53.099998,4534700.0
ALL,2005-10-14 05:30:00.0,40.742418,54.139999,54.360001,53.470001,53.82,2743500.0
ALL,2004-11-22 05:30:00.0,37.608976,51.110001,51.240002,50.23,50.349998,2110600.0
ALL,2004-03-26 05:30:00.0,32.537301,44.759998,45.220001,44.709999,44.939999,2267600.0
ETN,2015-11-24 05:30:00.0,56.104013,57.689999,57.77,56.549999,57.0,3163800.0
ETN,2013-03-25 05:30:00.0,55.570921,61.98,63.66,61.919998,63.18,3461700.0
ETN,2003-01-28 05:30:00.0,12.178966,70.879997,71.0,69.879997,70.169998,2320800.0
LUK,2013-07-30 05:30:00.0,25.810657,26.709999,26.879999,26.610001,26.690001,878800.0
LUK,2013-05-22 05:30:00.0,30.15816,31.280001,31.99,30.969999,31.58,2008900.0
LUK,2012-10-01 05:30:00.0,21.21291,22.89,23.349994,22.830003,22.92,941300.0
LUK,2012-01-10 05:30:00.0,23.381463,25.23,25.299999,24.520004,24.520004,1298500.0
LUK,2011-06-13 05:30:00.0,30.523073,33.309993,33.569998,33.039997,33.249997,757100.0
LUK,2007-05-03 05:30:00.0,28.219136,31.230001,31.429999,30.720003,30.720003,578400.0
LUK,2001-06-13 05:30:00.0,9.582886,33.00999,33.25,32.899999,32.899999,140600.0
CVX,2001-12-13 05:30:00.0,25.462491,84.25,85.949997,83.779999,85.599998,6186200.0
CVX,2001-06-15 05:30:00.0,28.790995,96.690002,97.050003,95.010002,95.010002,5008600.0
UA,2016-02-08 05:30:00.0,36.279999,72.559998,76.360001,70.330002,76.360001,1.68506E7
UA,2007-09-13 05:30:00.0,7.84625,62.77,64.419998,62.630001,63.900002,6089600.0
UA,2007-06-25 05:30:00.0,5.745,45.959999,46.5,45.759998,46.23,8412800.0
UA,2007-01-08 05:30:00.0,6.12375,48.990002,49.18,48.0,48.349998,3581600.0
HRL,2005-04-06 05:30:00.0,6.301924,31.09,31.24,30.950001,31.219999,591200.0
HRL,2002-07-01 05:30:00.0,4.670325,24.15,24.49,23.620001,24.0,1016000.0
HRL,2002-02-08 05:30:00.0,4.952031,25.700001,25.950001,25.280001,25.91,725600.0
IPG,2016-03-16 05:30:00.0,21.243473,21.379999,21.42,21.07,21.16,2524000.0
IPG,2015-03-03 05:30:00.0,21.772051,22.450001,22.52,22.209999,22.389999,2952900.0
IPG,2011-02-23 05:30:00.0,10.181791,11.52,12.01,11.4,11.88,7689500.0
IPG,2006-11-13 05:30:00.0,10.208306,11.55,11.6,11.44,11.44,5928000.0
IPG,2001-12-14 05:30:00.0,23.559573,27.129999,27.799999,26.9,27.6,2325000.0
HON,2014-08-29 05:30:00.0,91.792112,95.230003,95.57,94.830002,95.349998,1170600.0
HON,2010-11-16 05:30:00.0,42.522311,48.439999,49.5,47.950001,47.950001,1.38787E7
HON,2007-08-16 05:30:00.0,43.552312,54.119999,54.84,52.880001,54.0,1.07393E7
HON,2006-09-26 05:30:00.0,31.927768,40.450001,40.91,40.25,40.599998,4117400.0
ESRX,2015-05-26 05:30:00.0,89.080002,89.080002,90.370003,89.040001,90.32,3097100.0
ESRX,2005-02-15 05:30:00.0,9.56125,76.489998,76.839996,75.260002,75.599998,3625600.0
ESRX,2000-11-14 05:30:00.0,4.45312,71.249924,72.0,68.562561,68.578079,9568000.0
FL,2015-11-23 05:30:00.0,64.202308,65.059998,65.910004,64.620003,65.150002,3151200.0
FL,2011-01-25 05:30:00.0,16.22126,18.219999,18.469999,17.99,18.34,1761900.0
FL,2007-05-15 05:30:00.0,16.031523,21.459999,21.700001,21.379999,21.6,1699600.0
FL,2005-07-28 05:30:00.0,18.443434,25.42,25.66,25.200001,25.51,1463000.0
FL,2003-07-23 05:30:00.0,10.625502,14.98,15.1,14.26,14.76,3451900.0
LEN,2014-09-18 05:30:00.0,41.090226,41.380001,41.509998,40.959999,41.509998,3019300.0
LEN,2010-06-14 05:30:00.0,14.734609,15.25,15.89,15.18,15.75,4843200.0
LEN,2007-12-11 05:30:00.0,15.562408,17.02,19.450001,16.940001,19.290001,1.08636E7
LEN,2007-02-16 05:30:00.0,47.65831,52.959999,53.0,52.02,52.950001,1623500.0
LEN,2006-09-28 05:30:00.0,40.93745,45.779999,46.610001,45.119999,46.139999,2303300.0
RTN,2013-03-13 05:30:00.0,52.207896,57.18,57.330002,56.029999,56.169998,1833000.0
RTN,2012-07-27 05:30:00.0,49.948721,55.669998,56.0,54.73,54.790001,2820500.0
RTN,2011-11-29 05:30:00.0,38.148253,43.689999,44.470001,43.57,44.02,3364400.0
XLNX,2012-11-26 05:30:00.0,31.281135,34.279999,34.459999,34.049999,34.139999,1765800.0
XLNX,2012-09-11 05:30:00.0,31.617673,34.880001,34.919998,34.509998,34.59,2267300.0
XLNX,2008-01-17 05:30:00.0,15.399279,19.139999,20.190001,19.08,19.790001,8814000.0
XLNX,2007-03-12 05:30:00.0,20.749479,26.15,26.370001,25.719999,25.85,8744000.0
XLNX,2006-03-08 05:30:00.0,20.104308,25.709999,26.15,25.5,25.99,5992400.0
XLNX,2005-10-19 05:30:00.0,17.219329,22.139999,22.139999,21.25,21.969999,8291200.0
XLNX,2004-01-12 05:30:00.0,32.64386,42.470001,42.5,40.32,40.810001,7699200.0
EOG,2016-05-23 05:30:00.0,81.109634,81.269997,81.870003,79.730003,79.800003,3215300.0
EOG,2001-09-20 05:30:00.0,6.42055,27.889999,28.98,27.610001,27.950001,4937600.0
SE,2011-03-14 05:30:00.0,21.024334,26.34,26.379999,26.049999,26.18,5521100.0
SE,2010-11-23 05:30:00.0,18.738285,23.709999,23.870001,23.5,23.85,2264500.0
SE,2008-12-30 05:30:00.0,11.117868,15.61,15.64,15.02,15.13,4269000.0
MRO,2016-02-12 05:30:00.0,7.434215,7.49,7.66,7.05,7.22,3.04277E7
MRO,2011-08-29 05:30:00.0,23.500665,26.41,26.57,25.93,26.27,6269300.0
MRO,2004-08-30 05:30:00.0,7.924971,35.419963,35.819997,35.229989,35.74999,4735600.0
MRO,2000-09-14 05:30:00.0,5.470171,28.062484,28.437468,27.624996,28.312472,2341600.0
HP,2012-11-23 05:30:00.0,45.473274,51.59,51.639999,50.599998,51.490002,457500.0
HP,2001-08-14 05:30:00.0,8.851216,29.780001,29.809999,29.27,29.35,611800.0
CTL,2009-03-02 05:30:00.0,14.628571,25.23,26.139999,25.059999,25.99,2990700.0
CTL,2003-12-26 05:30:00.0,16.665297,31.52,31.870001,31.450001,31.57,177500.0
CTL,2002-03-14 05:30:00.0,17.703346,33.900002,34.509998,33.25,34.5,998200.0
SNA,2011-04-29 05:30:00.0,56.256271,61.77,62.139999,61.610001,62.07,332000.0
SNA,2010-09-21 05:30:00.0,41.858505,46.490002,47.130001,46.400002,46.889999,455900.0
SNA,2005-06-27 05:30:00.0,26.450279,33.970001,34.299999,33.830002,34.259998,130500.0
SNA,2001-08-09 05:30:00.0,17.536718,25.700001,25.879999,25.280001,25.6,349100.0
SNA,2001-07-31 05:30:00.0,18.423789,27.0,27.09,26.82,27.049999,290700.0
TIF,2012-11-27 05:30:00.0,58.416904,62.630001,63.779999,62.259998,63.299999,2062300.0
TIF,2007-07-19 05:30:00.0,47.111349,55.830002,56.25,55.110001,55.619999,1285900.0
TIF,2005-04-19 05:30:00.0,26.476064,32.07,32.52,31.82,32.130001,1135100.0
TIF,2001-08-13 05:30:00.0,26.608679,32.970001,33.450001,32.599998,33.450001,917900.0
DPS,2014-07-23 05:30:00.0,55.68722,58.439999,59.0,58.349998,58.959999,2110200.0
HOG,2015-09-10 05:30:00.0,53.21034,54.799999,55.259998,54.0,55.259998,3386700.0
HOG,2014-08-18 05:30:00.0,59.78187,62.73,62.830002,62.189999,62.310001,902200.0
HOG,2011-09-01 05:30:00.0,34.344848,37.610001,38.889999,37.529999,38.549999,1611100.0
HOG,2010-04-15 05:30:00.0,29.914753,33.27,33.990002,32.529999,32.610001,4827300.0
HOG,2005-12-06 05:30:00.0,41.56143,51.580002,53.5,51.5,53.5,3204500.0
NLSN,2014-09-19 05:30:00.0,43.271482,45.110001,45.459999,44.650002,45.110001,4380300.0
NLSN,2013-05-21 05:30:00.0,32.437807,34.860001,35.34,34.779999,35.259998,2523400.0
AIZ,2016-08-04 05:30:00.0,83.690002,83.690002,84.449997,83.510002,84.099998,379600.0
AIZ,2012-10-12 05:30:00.0,36.626446,39.380001,39.869999,39.259998,39.799999,587900.0
AIZ,2012-08-23 05:30:00.0,31.52032,33.889999,34.43,33.889999,34.349998,395000.0
AIZ,2006-05-22 05:30:00.0,40.738512,48.669998,48.959999,48.23,48.360001,513500.0
AIZ,2005-11-07 05:30:00.0,35.194463,42.200001,42.889999,41.650002,41.849998,897700.0
XEL,2008-09-24 05:30:00.0,14.861538,20.459999,20.540001,20.0,20.35,3146100.0
XEL,2006-10-13 05:30:00.0,13.935902,20.889999,21.1,20.879999,21.040001,1130900.0
XEL,2002-02-11 05:30:00.0,12.321209,23.68,23.68,23.35,23.629999,2520700.0
KSS,2007-12-11 05:30:00.0,42.201533,49.400002,52.759998,48.970001,52.73,4592600.0
KSS,2007-07-23 05:30:00.0,55.553959,65.029999,66.089996,64.730003,65.830002,3563000.0
KSS,2004-02-23 05:30:00.0,42.765359,50.060001,51.099998,50.02,51.0,2972700.0
KSS,2003-10-16 05:30:00.0,45.311119,53.040001,53.41,52.509998,52.529999,2528700.0
GPC,2013-03-27 05:30:00.0,70.870172,77.360001,77.419998,76.779999,76.830002,491200.0
GPC,2012-11-20 05:30:00.0,55.8125,61.849998,61.860001,60.990002,61.360001,540600.0
GPC,2005-05-27 05:30:00.0,29.993534,43.299999,43.34,43.169998,43.169998,229500.0
GPC,2004-09-02 05:30:00.0,25.727668,37.970001,38.139999,37.900002,37.93,1126200.0
GPC,2002-11-12 05:30:00.0,18.924422,29.75,29.969999,29.35,29.49,394200.0
GPC,2001-12-06 05:30:00.0,22.347704,36.02,36.900002,35.099998,35.099998,901100.0
CBS,2011-08-25 05:30:00.0,21.401139,22.66,23.68,22.57,23.35,7432100.0
CBS,2009-08-25 05:30:00.0,10.244633,11.15,11.23,10.92,11.12,1.02462E7
CBS,2008-11-04 05:30:00.0,8.445616,9.84,9.89,9.41,9.83,9417000.0
CINF,2015-05-06 05:30:00.0,48.442744,50.790001,51.099998,50.459999,50.919998,397900.0
CINF,2007-06-27 05:30:00.0,29.151738,43.970001,44.040001,43.18,43.18,925800.0
ORCL,2008-02-22 05:30:00.0,17.422849,18.9,19.02,18.18,18.93,6.16235E7
ORCL,2001-06-21 05:30:00.0,16.501005,17.9,18.040001,17.299999,17.459999,4.2898E7
FTI,2016-01-04 05:30:00.0,29.219999,29.219999,29.24,28.360001,28.879999,2679500.0
FTI,2008-10-07 05:30:00.0,18.934999,37.869999,40.650002,37.869999,39.509998,1.0763E7
GOOGL,2013-09-13 05:30:00.0,444.979986,889.070012,895.680034,884.839994,894.500002,2648100.0
GOOGL,2010-12-20 05:30:00.0,297.827824,595.059992,597.879984,588.660026,594.650002,3942600.0
EMN,2010-03-29 05:30:00.0,27.968399,63.990002,64.239998,63.610001,63.610001,1682200.0
EMN,2001-01-29 05:30:00.0,13.447898,44.75,45.580002,43.0,43.189999,829600.0
CAG,2012-12-26 05:30:00.0,26.566731,29.459999,29.85,29.440001,29.82,2038100.0
CAG,2007-06-26 05:30:00.0,18.81897,25.559999,25.639999,25.200001,25.32,4710300.0
CAG,2005-09-20 05:30:00.0,15.265017,22.059999,22.5,22.059999,22.440001,1848100.0
CAG,2003-01-21 05:30:00.0,15.87478,25.700001,26.030001,25.700001,25.889999,1338200.0
LRCX,2015-11-13 05:30:00.0,74.703656,75.57,76.529999,75.489998,75.830002,2949400.0
LRCX,2013-03-19 05:30:00.0,39.75097,40.919998,41.310001,40.439999,41.130001,2296600.0
LRCX,2010-08-26 05:30:00.0,35.292104,36.330002,37.509998,36.07,37.349998,1860500.0
LRCX,2006-07-25 05:30:00.0,37.992682,39.110001,39.669998,38.5,39.259998,2666800.0
LRCX,2006-03-16 05:30:00.0,41.674407,42.900002,45.490002,42.900002,45.450001,4036300.0
LRCX,2003-06-02 05:30:00.0,17.427479,17.940001,18.83,17.77,17.99,3294500.0
DO,2014-05-01 05:30:00.0,49.706012,53.66,54.400002,53.029999,54.299999,1223400.0
DO,2009-08-17 05:30:00.0,60.394624,84.489998,85.410004,83.779999,85.010002,1617300.0
DO,2009-07-06 05:30:00.0,55.154633,78.900002,79.129997,75.800003,76.760002,3423400.0
DO,2008-07-30 05:30:00.0,78.996661,122.660004,123.099998,115.709999,116.040001,2256000.0
DO,2006-12-07 05:30:00.0,46.754499,80.239998,80.940002,79.029999,80.800003,2346800.0
DO,2006-04-13 05:30:00.0,53.420875,92.120003,92.139999,89.389999,91.199997,2158700.0
DO,2004-12-21 05:30:00.0,22.701393,39.490002,39.700001,38.119999,38.450001,1769100.0
DO,2004-11-24 05:30:00.0,21.747119,37.830002,37.93,36.150002,37.150002,1144600.0
DO,2001-10-18 05:30:00.0,14.176125,26.110001,26.65,25.9,26.65,850500.0
PYPL,2015-12-29 05:30:00.0,37.080002,37.080002,37.450001,36.75,36.919998,3436600.0
SWN,2014-04-01 05:30:00.0,45.790001,45.790001,46.060001,45.119999,45.990002,3767200.0
SWN,2012-09-07 05:30:00.0,32.630001,32.630001,32.82,31.879999,32.25,2738900.0
SWN,2009-02-20 05:30:00.0,27.629999,27.629999,28.25,26.780001,27.889999,5385800.0
SWN,2006-05-03 05:30:00.0,18.75,37.5,38.369999,37.25,38.369999,3285600.0
SWN,2005-03-16 05:30:00.0,7.075,56.599998,57.66,56.380001,56.75,3161600.0
SWN,2003-07-09 05:30:00.0,1.9325,15.46,15.95,15.45,15.95,1760800.0
SWN,2002-10-25 05:30:00.0,1.46875,11.75,11.75,11.4,11.6,283200.0
MET,2014-08-12 05:30:00.0,49.019239,52.16,52.27,51.369999,51.369999,4519500.0
MET,2011-11-18 05:30:00.0,26.993155,30.620001,30.98,30.059999,30.690001,1.77366E7
MET,2004-08-11 05:30:00.0,28.074495,36.130001,36.220001,35.549999,35.889999,1755700.0
VFC,2016-05-11 05:30:00.0,60.312832,60.669998,63.84,60.669998,63.650002,6176500.0
VFC,2010-08-23 05:30:00.0,16.586267,75.300003,76.690002,75.260002,75.690002,5130800.0
VFC,2008-06-03 05:30:00.0,15.076329,74.18,75.360001,73.5,74.529999,2344000.0
VFC,2007-03-09 05:30:00.0,15.977798,80.860001,80.989998,80.660004,80.879997,2384800.0
VFC,2002-06-28 05:30:00.0,6.906845,39.209999,39.799999,39.02,39.02,2420000.0
VFC,2000-08-29 05:30:00.0,3.78901,22.687519,23.312481,22.562481,23.125,1283200.0
DVN,2013-11-13 05:30:00.0,57.579111,60.599998,60.599998,59.5,59.720001,2674800.0
DVN,2006-12-21 05:30:00.0,60.877119,68.639999,69.239998,67.860001,68.800003,2996900.0
DVN,2001-06-13 05:30:00.0,24.042528,56.0,57.950001,55.91,57.700001,1232600.0
FTR,2015-06-25 05:30:00.0,4.687029,5.08,5.12,5.03,5.12,1.69982E7
FTR,2012-04-16 05:30:00.0,2.944672,4.17,4.2,4.12,4.14,6109700.0
FTR,2001-10-23 05:30:00.0,2.446345,8.34,8.7,8.32,8.67,1023400.0
WAT,2012-08-22 05:30:00.0,76.650002,76.650002,76.889999,75.669998,76.019997,825200.0
WAT,2009-08-04 05:30:00.0,51.990002,51.990002,52.389999,51.529999,51.549999,684300.0
WAT,2008-02-15 05:30:00.0,60.369999,60.369999,60.5,59.84,60.130001,950300.0
WAT,2001-04-09 05:30:00.0,43.68,43.68,45.0,42.900002,42.900002,356500.0
PFG,2013-11-06 05:30:00.0,44.314856,47.950001,48.07,47.610001,47.639999,730400.0
PFG,2005-08-05 05:30:00.0,34.512569,44.610001,45.279999,44.57,45.009998,1063700.0
PFG,2004-07-14 05:30:00.0,26.848762,35.200001,35.599998,34.950001,35.150002,536300.0
SPG,2014-01-08 05:30:00.0,133.139973,154.349992,155.289995,153.129998,154.789995,1784100.0
SPG,2011-09-26 05:30:00.0,91.731139,113.49999,113.670001,111.16999,113.029996,2681600.0
